symbol,fiscalDateEnding,reportType,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
JPM,2015-06-30,quarterly,USD,2449098000000,422902000000,422902000000,422902000000,449000000,None,63640000000,15073000000,None,48567000000,1091000000,47476000000,385246000000,777332000000,310419000000,1071818000000,None,2208394000000,237923000000,None,None,237923000000,237923000000,2166156000000,None,189424000000,None,255400000000,237923000000,-191749000000,467590000000,241205000000,19397000000,138294000000,4105000000,3707800000
JPM,2015-03-31,quarterly,USD,2576619000000,529204000000,529204000000,529204000000,504000000,None,63544000000,14963000000,None,48581000000,1128000000,47453000000,412710000000,750120000000,317407000000,1056148000000,None,2341284000000,261307000000,None,None,261307000000,261307000000,2285629000000,None,209364000000,None,250000000000,261307000000,-202157000000,477186000000,235864000000,18436000000,134048000000,4105000000,3725300000
JPM,2014-12-31,quarterly,USD,2572274000000,512308000000,512308000000,512308000000,7776000000,None,65094000000,15133000000,None,49961000000,2314000000,47647000000,426979000000,743151000000,320013000000,992874000000,None,2340547000000,266372000000,None,None,266372000000,266372000000,1800000000,None,205177000000,692582000000,246200000000,548714000000,-273298000000,468937000000,231727000000,17856000000,129977000000,4105000000,3714800000
JPM,2014-09-30,quarterly,USD,2526655000000,439684000000,439684000000,439684000000,584000000,None,65870000000,15177000000,None,50693000000,2723000000,47970000000,438811000000,728368000000,338204000000,823941000000,None,2295728000000,269233000000,None,None,269233000000,269233000000,2235768000000,None,190820000000,None,238100000000,269233000000,-242947000000,467467000000,231277000000,16430000000,127234000000,4105000000,3755400000
JPM,2014-06-30,quarterly,USD,2519995000000,421432000000,421432000000,421432000000,675000000,None,63926000000,15216000000,None,48110000000,600000000,48110000000,786085000000,731657000000,330165000000,864170000000,None,2293022000000,319698000000,None,None,293492000000,293492000000,2229218000000,None,269929000000,None,238800000000,563421000000,-238598000000,216561000000,227314000000,15047000000,123497000000,4105000000,3780600000
JPM,2014-03-31,quarterly,USD,2476650000000,398852000000,398852000000,398852000000,765000000,None,63584000000,14919000000,None,48065000000,600000000,48065000000,797884000000,715124000000,315932000000,889001000000,None,2257331000000,315115000000,None,None,286086000000,286086000000,2196506000000,None,274512000000,None,244400000000,560598000000,-234450000000,217442000000,219655000000,13729000000,119318000000,4105000000,3787200000
JPM,2013-12-31,quarterly,USD,2414879000000,355822000000,355822000000,355822000000,12981000000,None,63572000000,14891000000,None,50299000000,600000000,48081000000,778912000000,722154000000,308905000000,968158000000,None,2204511000000,271976000000,None,None,246207000000,246207000000,376313000000,None,267889000000,None,239000000000,246207000000,-252339000000,181163000000,211178000000,14847000000,115756000000,4105000000,3756100000
JPM,2013-09-30,quarterly,USD,2463309000000,402109000000,402109000000,402109000000,4827000000,None,63576000000,14876000000,None,48100000000,600000000,48100000000,781257000000,711108000000,316560000000,864184000000,None,2256639000000,307656000000,None,None,280133000000,280133000000,2202898000000,None,263372000000,None,233600000000,543505000000,-242719000000,218728000000,206670000000,14652000000,112135000000,4105000000,3767000000
JPM,2013-06-30,quarterly,USD,2439494000000,340532000000,340532000000,340532000000,4493000000,None,64641000000,14574000000,None,50067000000,2010000000,48057000000,797250000000,706202000000,327719000000,859569000000,None,2230255000000,352654000000,None,None,320655000000,320655000000,2173624000000,None,266212000000,None,None,586867000000,-241817000000,258962000000,209239000000,14071000000,114216000000,4105000000,3782400000
JPM,2013-03-31,quarterly,USD,2389349000000,303159000000,303159000000,303159000000,4942000000,None,64592000000,14541000000,None,50051000000,1984000000,48067000000,768437000000,708106000000,360382000000,782226000000,None,2182263000000,308833000000,None,None,308833000000,308833000000,2123428000000,None,268361000000,None,None,577194000000,-220289000000,248245000000,207086000000,13010000000,109402000000,4105000000,3818200000
JPM,2012-12-31,quarterly,USD,2359141000000,175537000000,175537000000,175537000000,5181000000,None,64669000000,14519000000,None,50150000000,1975000000,48175000000,860565000000,711860000000,375045000000,966586000000,None,2155072000000,321145000000,None,None,297563000000,297563000000,2099705000000,None,249024000000,None,218200000000,546587000000,-195240000000,240103000000,204069000000,12002000000,104223000000,4105000000,3804000000
JPM,2012-09-30,quarterly,USD,2321284000000,157687000000,157687000000,157687000000,2899000000,None,65268000000,14271000000,None,50997000000,2819000000,48178000000,861075000000,699123000000,None,1215484000000,None,2121591000000,334136000000,None,None,311092000000,311092000000,2066117000000,None,241140000000,None,None,552232000000,-203042000000,257218000000,199693000000,12177000000,99888000000,4105000000,3803300000
JPM,2012-06-30,quarterly,USD,2290146000000,175249000000,175249000000,175249000000,839000000,None,62937000000,14206000000,None,48131000000,600000000,48131000000,833267000000,703780000000,None,1202771000000,None,2098574000000,311227000000,None,None,292494000000,292494000000,2048011000000,None,239539000000,None,None,532033000000,-207126000000,283346000000,191572000000,12286000000,95518000000,4105000000,3808900000
JPM,2012-03-31,quarterly,USD,2320164000000,170411000000,170411000000,170411000000,1031000000,None,63021000000,14213000000,None,48208000000,600000000,48208000000,461319000000,695096000000,None,1173855000000,None,1920954000000,299774000000,None,None,282521000000,282521000000,2080025000000,None,255831000000,None,None,538352000000,-204148000000,277781000000,86974000000,11201000000,92347000000,4105000000,3818800000
JPM,2011-12-31,quarterly,USD,2265792000000,144881000000,144881000000,144881000000,3651000000,None,62829000000,14041000000,None,48188000000,600000000,48188000000,834732000000,696111000000,364781000000,903092000000,None,2082219000000,263634000000,None,None,249420000000,249420000000,2030588000000,None,256775000000,None,None,506195000000,-202895000000,235440000000,183573000000,13155000000,88315000000,4105000000,3772700000
JPM,2011-09-30,quarterly,USD,2289240000000,185643000000,185643000000,185643000000,None,None,62592000000,13812000000,None,48180000000,600000000,48180000000,826963000000,668503000000,None,1618947000000,None,2106953000000,288509000000,None,None,271055000000,271055000000,2055880000000,None,273688000000,None,None,544743000000,-199769000000,267903000000,182287000000,12333000000,85726000000,4105000000,3859600000
JPM,2011-06-30,quarterly,USD,2246764000000,200346000000,200346000000,200346000000,None,None,63161000000,13679000000,None,48882000000,600000000,48882000000,736691000000,661216000000,None,1562902000000,None,2063885000000,304265000000,None,None,281326000000,281326000000,2012725000000,None,279228000000,None,None,560554000000,-184490000000,284332000000,182879000000,8284000000,82612000000,4105000000,3958400000
JPM,2011-03-31,quarterly,USD,2198161000000,104311000000,104311000000,104311000000,None,None,62878000000,13422000000,None,49456000000,600000000,48856000000,438948000000,656246000000,None,1600586000000,None,2017563000000,329793000000,None,None,306669000000,306669000000,1971541000000,None,269616000000,None,None,576285000000,-171638000000,493786000000,180598000000,4968000000,78342000000,4105000000,3981600000
JPM,2010-12-31,quarterly,USD,2117605000000,49240000000,49240000000,49240000000,7135000000,None,62809000000,13355000000,None,48854000000,600000000,48854000000,452688000000,660661000000,316318000000,868829000000,None,1941499000000,308677000000,None,None,298085000000,298085000000,381925000000,None,270653000000,None,None,506847000000,-205693000000,504283000000,176106000000,8160000000,73998000000,4105000000,3910300000
JPM,2010-09-30,quarterly,USD,2141595000000,55037000000,55037000000,55037000000,1898000000,None,60652000000,11316000000,None,49336000000,600000000,48736000000,539592000000,656370000000,None,1133312000000,None,1967765000000,343750000000,None,None,332898000000,332898000000,1929154000000,None,255589000000,None,None,588487000000,-169365000000,535168000000,173830000000,7572000000,69531000000,4105000000,3954300000
JPM,2010-06-30,quarterly,USD,2014019000000,72236000000,72236000000,72236000000,1662000000,None,60187000000,11267000000,None,48920000000,600000000,48320000000,478488000000,663647000000,None,1095349000000,None,1842899000000,273605000000,None,None,263100000000,263100000000,1801817000000,None,248618000000,None,None,511718000000,-160478000000,442364000000,171120000000,5683000000,65465000000,4105000000,3983500000
JPM,2010-03-31,quarterly,USD,2135796000000,90436000000,90436000000,90436000000,1606000000,None,59482000000,11123000000,None,19914000000,19914000000,48359000000,126741000000,675613000000,None,1141469000000,None,1971075000000,50554000000,None,None,50554000000,50554000000,1920521000000,None,262857000000,None,None,313411000000,-154185000000,641977000000,164721000000,5722000000,61043000000,4105000000,3970500000
JPM,2009-12-31,quarterly,USD,2119673000000,89436000000,89436000000,89436000000,6424000000,None,59475000000,11118000000,None,48357000000,20152000000,48357000000,119630000000,601856000000,360365000000,701929000000,None,1958828000000,41794000000,None,None,41794000000,41794000000,1824830000000,None,266318000000,None,None,308112000000,-162696000000,604920000000,160845000000,7196000000,62481000000,4105000000,3942000000
JPM,2009-09-30,quarterly,USD,2041009000000,80691000000,80691000000,80691000000,1971000000,None,59009000000,10675000000,None,18525000000,18525000000,48334000000,128059000000,622511000000,None,1025534000000,None,1878756000000,53920000000,None,None,53920000000,53920000000,1824836000000,None,17859000000,None,None,442101000000,-171386000000,939000000000,162253000000,7338000000,59573000000,4105000000,3937900000
JPM,2009-06-30,quarterly,USD,2026642000000,87015000000,87015000000,87015000000,19058000000,None,58956000000,10668000000,None,19682000000,19682000000,48288000000,129263000000,651529000000,None,1058498000000,None,1871876000000,42713000000,None,None,42713000000,42713000000,1829163000000,None,20945000000,None,None,444641000000,-171685000000,941741000000,154766000000,7984000000,56355000000,4105000000,3811500000
KO,2023-12-31,annual,USD,97703000000,26732000000,9366000000,12363000000,4424000000,3410000000,72776000000,9236000000,None,33739000000,15381000000,18358000000,24282000000,19671000000,2997000000,5235000000,7162000000,71762000000,23571000000,5590000000,None,6517000000,4557000000,47819000000,None,37507000000,1960000000,35547000000,42064000000,9895000000,8466000000,25941000000,54535000000,73782000000,1760000000,4317000000
KO,2022-12-31,annual,USD,92763000000,22591000000,9519000000,10562000000,4233000000,3487000000,71749000000,9841000000,None,34266000000,15484000000,18782000000,22862000000,18264000000,1043000000,6480000000,6189000000,68658000000,19724000000,6241000000,None,2772000000,2373000000,48329000000,None,36776000000,399000000,36377000000,39149000000,10442000000,7922000000,24105000000,52601000000,71019000000,1760000000,4325000000
KO,2021-12-31,annual,USD,94354000000,22545000000,9684000000,10926000000,3414000000,3512000000,73209000000,9920000000,None,35398000000,16035000000,19363000000,24585000000,17598000000,1242000000,5988000000,6731000000,71355000000,19950000000,5720000000,None,4645000000,3307000000,50719000000,None,39454000000,1338000000,38116000000,42761000000,10017000000,8607000000,22999000000,51641000000,69094000000,1760000000,4321000000
KO,2020-12-31,annual,USD,87296000000,19240000000,6795000000,8566000000,3266000000,3144000000,68567000000,10777000000,None,28325000000,10819000000,17506000000,28260000000,19273000000,1771000000,3832000000,6184000000,67997000000,14601000000,4654000000,None,2668000000,2183000000,51411000000,None,40610000000,485000000,40125000000,42793000000,7306000000,9453000000,19299000000,52016000000,66555000000,1760000000,4301000000
KO,2019-12-31,annual,USD,86381000000,20411000000,6480000000,7947000000,3379000000,3971000000,62594000000,10838000000,8083000000,26656000000,9892000000,16764000000,29256000000,19025000000,1467000000,1886000000,6075000000,67400000000,26973000000,3804000000,None,14541000000,10994000000,37137000000,None,31769000000,4253000000,27516000000,42763000000,414000000,8510000000,18981000000,52244000000,65855000000,1760000000,4285000000
KO,2018-12-31,annual,USD,83216000000,24930000000,9077000000,11102000000,3071000000,3396000000,51609000000,9598000000,8013000000,17164000000,6901000000,14109000000,33442000000,19407000000,2025000000,2059000000,4148000000,66235000000,28782000000,2498000000,None,18060000000,13063000000,34935000000,None,30379000000,5003000000,25376000000,43424000000,1722000000,7646000000,16981000000,51719000000,63234000000,1760000000,17035987226
KO,2017-12-31,annual,USD,87896000000,36545000000,6102000000,15358000000,2655000000,3667000000,50292000000,9638000000,8246000000,16530000000,7129000000,13649000000,38646000000,20999000000,9256000000,2000000000,4230000000,70824000000,27194000000,2288000000,None,16229000000,12931000000,41725000000,None,34480000000,3298000000,31182000000,47411000000,1533000000,8021000000,17072000000,50677000000,60430000000,1760000000,4263000000
KO,2016-12-31,annual,USD,87270000000,34010000000,8555000000,18150000000,2675000000,3856000000,52283000000,10635000000,10621000000,21000000000,10371000000,10629000000,33109000000,16400000000,9595000000,2481000000,4248000000,64208000000,26532000000,2682000000,None,15857000000,12330000000,37518000000,None,33211000000,3527000000,29684000000,45541000000,710000000,4081000000,23062000000,47988000000,65502000000,1760000000,4302000000
